City,Super Category (P0),Category (P1),Sub Category (P2),SKU ID,Image,Brand,SKU Name,SKU Size,MRP,SP,Link,Active?,Out of Stock?
Bangalore,"Bakery, Cakes & Dairy",bakery-cakes-dairy,Tea Cakes & Slice Cakes,259991,https://www.bigbasket.com/media/uploads/p/s/259991_19-britannia-pineapple-cake.jpg,Britannia,Gobbles Cake - Pineapple,30 g,15.00,0.50,https://www.bigbasket.com/pd/259991/britannia-pineapple-cake-55-g/,-,-
Bangalore,"Bakery, Cakes & Dairy",bakery-cakes-dairy,Tea Cakes & Slice Cakes,40201700,https://www.bigbasket.com/media/uploads/p/s/40201700_8-sunfeast-caker-trinity-cake-triple-chocolate.jpg,Sunfeast,Caker - Trinity With Choco,23 g,10.00,0.41,https://www.bigbasket.com/pd/40201700/sunfeast-caker-trinity-cake-triple-chocolate-27-g/,-,-
Bangalore,"Bakery, Cakes & Dairy",bakery-cakes-dairy,Tea Cakes & Slice Cakes,259977,https://www.bigbasket.com/media/uploads/p/s/259977_16-britannia-gobbles-fruity-fun-cake.jpg,Britannia,Gobbles Fruity Fun Cake,50 g,15.00,0.30,https://www.bigbasket.com/pd/259977/britannia-gobbles-fruity-fun-cake-55-g/,-,-
Bangalore,"Bakery, Cakes & Dairy",bakery-cakes-dairy,Tea Cakes & Slice Cakes,40198332,https://www.bigbasket.com/media/uploads/p/s/40198332_1-britannia-fudge-it-chocolate-brownie.jpg,Britannia,Fudge It - Chocolate Brownie,120 g,60.00,0.38,https://www.bigbasket.com/pd/40198332/britannia-fudge-it-chocolate-brownie-120-g/,-,-
Bangalore,"Bakery, Cakes & Dairy",bakery-cakes-dairy,Tea Cakes & Slice Cakes,1201333,https://www.bigbasket.com/media/uploads/p/s/1201333_3-britannia-cakes-pineapple-55-g-fruity-fun-55-g-orange-bites-55-g-choco-chill-55-g.jpg,Britannia,Cakes - Pineapple 55 g + Fruity Fun 55 g + Orange Bites 55 g + Choco Chill 55 g,Combo,60.00,-,https://www.bigbasket.com/pd/1201333/britannia-cakes-pineapple-55-g-fruity-fun-55-g-orange-bites-55-g-choco-chill-55-g-combo/,-,-
Bangalore,"Bakery, Cakes & Dairy",bakery-cakes-dairy,Tea Cakes & Slice Cakes,259990,https://www.bigbasket.com/media/uploads/p/s/259990_19-britannia-gobbles-orange-bites-cake.jpg,Britannia,Gobbles Cake - Orange Bites,50 g,15.00,0.30,https://www.bigbasket.com/pd/259990/britannia-gobbles-orange-bites-cake-55-g/,-,-
Bangalore,Beverages,beverages,Cold Drinks,100401162,https://www.bigbasket.com/media/uploads/p/s/100401162_19-coca-cola-diet-coke-soft-drink.jpg,Coca Cola,Diet Coke Soft Drink,300 ml,40.00,0.13,https://www.bigbasket.com/pd/100401162/coca-cola-diet-coke-soft-drink-300-ml-can/,-,-
Bangalore,Beverages,beverages,Cold Drinks,40222667,https://www.bigbasket.com/media/uploads/p/s/40222667_1-coca-cola-soft-drink.jpg,Coca Cola,Soft Drink,2.25 L,99.00,40.00,https://www.bigbasket.com/pd/40222667/coca-cola-soft-drink-225-l/,-,-
Bangalore,Beverages,beverages,Soda & Cocktail Mix,288068,https://www.bigbasket.com/media/uploads/p/s/288068_6-kinley-sparkling-water-club-soda.jpg,Kinley,Sparkling Water - Club Soda,1.25 L,30.00,24.00,https://www.bigbasket.com/pd/288068/kinley-sparkling-water-club-soda-125-l-pet-bottle/,-,-
Bangalore,Beverages,beverages,Cold Drinks,40104245,https://www.bigbasket.com/media/uploads/p/s/40104245_6-pepsi-black-soft-drink-max-taste-zero-caldiet.jpg,Pepsi,"Black Soft Drink - Max Taste, Zero Sugar(Diet)",250 ml,35.00,0.12,https://www.bigbasket.com/pd/40104245/pepsi-black-soft-drink-max-taste-zero-caldiet-250-ml-can/,-,-
Bangalore,Beverages,beverages,Cold Drinks,276214,https://www.bigbasket.com/media/uploads/p/s/276214_9-sprite-soft-drink-lime-flavoured.jpg,Sprite,Soft Drink,300 ml,40.00,0.13,https://www.bigbasket.com/pd/276214/sprite-soft-drink-lime-flavoured-300-ml/,-,-
Bangalore,Beverages,beverages,Cold Drinks,251006,https://www.bigbasket.com/media/uploads/p/s/251006_13-sprite-soft-drink-lime-flavoured.jpg,Sprite,Soft Drink - Refreshing,750 ml,40.00,0.05,https://www.bigbasket.com/pd/251006/sprite-soft-drink-lime-flavoured-750-ml/,-,-
Bangalore,Beverages,beverages,Cold Drinks,265702,https://www.bigbasket.com/media/uploads/p/s/265702_11-sprite-soft-drink-lime-flavoured.jpg,Sprite,Soft Drink - Refreshing,1.25 l,68.00,54.40,https://www.bigbasket.com/pd/265702/sprite-soft-drink-lime-flavoured-125-l-bottle/,-,-
Bangalore,Beverages,beverages,Sports & Energy Drinks,40265466,https://www.bigbasket.com/media/uploads/p/s/40265466_1-coca-cola-soft-drink-zero-sugar-no-calories.jpg,Coca Cola,"Soft Drink - Zero Sugar, No Calories",600 ml,40.00,0.07,https://www.bigbasket.com/pd/40265466/coca-cola-soft-drink-zero-sugar-no-calories-600-ml-bottle/,-,-
Bangalore,Beverages,beverages,Sports & Energy Drinks,40117639,https://www.bigbasket.com/media/uploads/p/s/40117639_3-red-bull-energy-drink.jpg,RED BULL ,Energy Drink,250 ml,700.00,105.17,https://www.bigbasket.com/pd/40117639/red-bull-energy-drink-250-ml-can/,-,-
Bangalore,Beverages,beverages,Cold Drinks,40222670,https://www.bigbasket.com/media/uploads/p/s/40222670_1-thums-up-soft-drink.jpg,Thums Up,Soft Drink,2.25 L,99.00,40.00,https://www.bigbasket.com/pd/40222670/thums-up-soft-drink-225-l-bottle/,-,-
Bangalore,Beverages,beverages,Packaged Water,174367,https://www.bigbasket.com/media/uploads/p/s/174367_2-bisleri-mineral-water.jpg,Bisleri ,Mineral Water,5 L,70.00,14.00,https://www.bigbasket.com/pd/174367/bisleri-mineral-water-5-l-can/,-,-
Bangalore,Beverages,beverages,Packaged Water,265894,https://www.bigbasket.com/media/uploads/p/s/265894_7-aquafina-packaged-drinking-water.jpg,Aquafina,Packaged Drinking Water,1 L,20.00,20.00,https://www.bigbasket.com/pd/265894/aquafina-packaged-drinking-water-1-l-bottle/,-,-
Bangalore,Beverages,beverages,Spring Water,253557,https://www.bigbasket.com/media/uploads/p/s/253557_9-himalayan-natural-mineral-water.jpg,Himalayan,"Natural Mineral Water - With Magnesium, Sodium & Calcium",1 L,70.00,66.50,https://www.bigbasket.com/pd/253557/himalayan-natural-mineral-water-1-l-bottle/,-,-
Bangalore,Beverages,beverages,Packaged Water,265686,https://www.bigbasket.com/media/uploads/p/s/265686_9-kinley-drinking-water-with-added-minerals.jpg,Kinley,Drinking Water With Added Minerals,1 L,20.00,20.00,https://www.bigbasket.com/pd/265686/kinley-drinking-water-with-added-minerals-1-l-pet-bottle/,-,-
Bangalore,Beverages,beverages,Spring Water,40013621,https://www.bigbasket.com/media/uploads/p/s/40013621_7-bisleri-natural-mountain-water-vedica.jpg,Bisleri ,Natural Mountain Water - Vedica,1 L,60.00,60.00,https://www.bigbasket.com/pd/40013621/bisleri-natural-mountain-water-vedica-1-l-bottle/,-,-
Bangalore,Beverages,beverages,Spring Water,40061437,https://www.bigbasket.com/media/uploads/p/s/40061437_3-himalayan-natural-mineral-water.jpg,Himalayan,Natural Mineral Water,500 ml,40.00,0.08,https://www.bigbasket.com/pd/40061437/himalayan-natural-mineral-water-500-ml-bottle/,-,-
Bangalore,Beverages,beverages,Spring Water,40119858,https://www.bigbasket.com/media/uploads/p/s/40119858_3-glaceau-smartwater.jpg,Glaceau ,Smartwater,750 ml,55.00,0.07,https://www.bigbasket.com/pd/40119858/glaceau-smartwater-750-ml/,-,-
Bangalore,Beverages,beverages,Packaged Water,40230838,https://www.bigbasket.com/media/uploads/p/s/40230838_5-tata-added-mineral-water-copper-plus-for-immunity-active-lifestyle.jpg,Tata ,Copper Plus Water,500 ml,10.00,0.02,https://www.bigbasket.com/pd/40230838/tata-added-mineral-water-copper-plus-for-immunity-active-lifestyle-500-ml/,-,-
Bangalore,Beverages,beverages,Packaged Water,40123134,https://www.bigbasket.com/media/uploads/p/s/40123134_6-himalayan-natural-mineral-water.jpg,Himalayan,Natural Mineral Water,750 ml,50.00,0.07,https://www.bigbasket.com/pd/40123134/himalayan-natural-mineral-water-750-ml/,-,-
Bangalore,Beverages,beverages,Packaged Water,40101706,https://www.bigbasket.com/media/uploads/p/s/40101706_5-alkalen-water-based-electrolyte-drink.jpg,Alkalen,Water-based Electrolyte Drink,500 ml,35.00,0.07,https://www.bigbasket.com/pd/40101706/alkalen-water-based-electrolyte-drink-500-ml/,-,-
Bangalore,Beverages,beverages,Kids (5+Yrs),1214686,https://www.bigbasket.com/media/uploads/p/s/1214686_6-cadbury-bournvita-chocolate-health-drink-refill-1kg-pack-of-2.jpg,Cadbury Bournvita,Chocolate Health Drink Refill,2x1 Kg,850.00,-,https://www.bigbasket.com/pd/1214686/cadbury-bournvita-chocolate-health-drink-refill-1kg-pack-of-2-2x1-kg-pouch/,-,-
Bangalore,Beverages,beverages,Kids (5+Yrs),1204514,https://www.bigbasket.com/media/uploads/p/s/1204514_8-bournvita-pro-health-drink-chocolate.jpg,Cadbury Bournvita,Chocolate Health Drink,2x750 g,730.00,-,https://www.bigbasket.com/pd/1204514/bournvita-pro-health-drink-chocolate-2x750-g/,-,-
Bangalore,Beverages,beverages,Men & Women,73978,https://www.bigbasket.com/media/uploads/p/s/73978_1-horlicks-horlicks-classic-malt.jpg,Horlicks,Classic Malt,18 g,5.00,0.28,https://www.bigbasket.com/pd/73978/horlicks-horlicks-classic-malt-18-g-pouch/,-,-
Bangalore,Beverages,beverages,Kids (5+Yrs),20006249,https://www.bigbasket.com/media/uploads/p/s/20006249_4-boost-drink-powder-sports-stars-first-choice.jpg,Boost,Drink Powder - Sports Stars First Choice,15 g,5.00,0.33,https://www.bigbasket.com/pd/20006249/boost-drink-powder-sports-stars-first-choice-15-g/,-,-
Bangalore,Beverages,beverages,Kids (5+Yrs),1221202,https://www.bigbasket.com/media/uploads/p/s/1221202_7-bb-combo-chocolate-health-drink-bournvita-750-g-chocolate-health-drink-bournvita-5-star-magic-500-g.jpg,bb Combo,"Cadbury Bournvita Chocolate Health Drink, 750 g + Cadbury Bournvita 5 Star Magic Chocolate Health Drink, 500 g",Combo,615.00,-,https://www.bigbasket.com/pd/1221202/bb-combo-chocolate-health-drink-bournvita-750-g-chocolate-health-drink-bournvita-5-star-magic-500-g-combo/,-,-
Bangalore,Beverages,beverages,Kids (5+Yrs),1221199,https://www.bigbasket.com/media/uploads/p/s/1221199_4-bb-combo-chocolate-health-drink-bournvita-refill-pack-500-g-bournvita-biscuits-250-g.jpg,bb Combo,"Cadbury Bournvita Chocolate Health Drink 500g+Cadbury Biscuits Tiffin,250g",Combo,305.00,-,https://www.bigbasket.com/pd/1221199/bb-combo-chocolate-health-drink-bournvita-refill-pack-500-g-bournvita-biscuits-250-g-combo/,-,-
Bangalore,Beverages,beverages,Kids (5+Yrs),1221201,https://www.bigbasket.com/media/uploads/p/s/1221201_4-bb-combo-chocolate-health-drink-bournvita-750-g-bournvita-biscuits-250-g.jpg,bb Combo,"Chocolate Health Drink - Bournvita, 750 g + Bournvita Biscuits, 250 g",Combo,440.00,-,https://www.bigbasket.com/pd/1221201/bb-combo-chocolate-health-drink-bournvita-750-g-bournvita-biscuits-250-g-combo/,-,-
Bangalore,Beverages,beverages,Kids (5+Yrs),253502,https://www.bigbasket.com/media/uploads/p/s/253502_8-boost-nutrition-drink-health-energy-sports.jpg,Boost,Chocolate Energy & Sports Nutrition Drink Refill,750 g,449.00,0.50,https://www.bigbasket.com/pd/253502/boost-nutrition-drink-health-energy-sports-750-g-carton/,-,-
Bangalore,Beverages,beverages,Kids (5+Yrs),305560,https://www.bigbasket.com/media/uploads/p/s/305560_4-mtr-badam-drink-mix.jpg,MTR,Badam Drink Mix,500 g,275.00,0.52,https://www.bigbasket.com/pd/305560/mtr-badam-drink-mix-500-g/,-,-
Bangalore,Beverages,beverages,Kids (5+Yrs),119387,https://www.bigbasket.com/media/uploads/p/s/119387_12-horlicks-health-nutrition-drink-classic-malt.jpg,Horlicks,Health & Nutrition Drink Refill,500 g,289.00,0.58,https://www.bigbasket.com/pd/119387/horlicks-health-nutrition-drink-classic-malt-500-g-carton/,-,-
Bangalore,Beverages,beverages,Leaf & Dust Tea,137936,https://www.bigbasket.com/media/uploads/p/s/137936_11-taj-mahal-tea.jpg,Taj Mahal,Tea,1 Kg,825.00,735.00,https://www.bigbasket.com/pd/137936/taj-mahal-tea-1-kg-carton/,-,-
Bangalore,Beverages,beverages,Leaf & Dust Tea,226491,https://www.bigbasket.com/media/uploads/p/s/226491_10-red-label-tea-natural-care.jpg,Red Label,Tea - Natural Care,1 kg,650.00,580.00,https://www.bigbasket.com/pd/226491/red-label-tea-natural-care-1-kg/,-,-
Bangalore,Beverages,beverages,Leaf & Dust Tea,266575,https://www.bigbasket.com/media/uploads/p/s/266575_18-red-label-tea.jpg,Red Label,Tea,250 g,145.00,0.58,https://www.bigbasket.com/pd/266575/red-label-tea-250-g-carton/,-,-
Bangalore,Beverages,beverages,Leaf & Dust Tea,266572,https://www.bigbasket.com/media/uploads/p/s/266572_4-3-roses-dust-tea.jpg,3 Roses,Dust Tea,500 g,390.00,0.75,https://www.bigbasket.com/pd/266572/3-roses-dust-tea-500-g-carton/,-,-
Bangalore,Beverages,beverages,Leaf & Dust Tea,264437,https://www.bigbasket.com/media/uploads/p/s/264437_2-tata-tea-kanan-devan-tea.jpg,Tata Tea Kanan Devan,Tea,500 g,158.00,0.29,https://www.bigbasket.com/pd/264437/tata-tea-kanan-devan-tea-500-g/,-,-
Bangalore,Beverages,beverages,Leaf & Dust Tea,240065,https://www.bigbasket.com/media/uploads/p/s/240065_14-tata-tea-gold-tea.jpg,Tata Tea Gold,"Assam Teas With Gently Rolled Aromatic Long Leaves, Rich & Aromatic Chai, Black Tea",1 kg,570.00,474.24,https://www.bigbasket.com/pd/240065/tata-tea-gold-tea-1-kg/,-,-
Bangalore,Beverages,beverages,Leaf & Dust Tea,40200082,https://www.bigbasket.com/media/uploads/p/s/40200082_3-tata-tea-gold-tea.jpg,Tata Tea Gold,Tea,1.5 Kg,930.00,513.98,https://www.bigbasket.com/pd/40200082/tata-tea-gold-tea-15-kg/,-,-
Bangalore,Beverages,beverages,Green Tea,40077764,https://www.bigbasket.com/media/uploads/p/s/40077764_6-lipton-honey-lemon-green-tea.jpg,Lipton,Honey Lemon Green Tea,140 g,625.00,5.31,https://www.bigbasket.com/pd/40077764/lipton-honey-lemon-green-tea-140-g/,-,-
Bangalore,Beverages,beverages,Leaf & Dust Tea,30009197,https://www.bigbasket.com/media/uploads/p/s/30009197_3-wagh-bakri-premium-leaf-tea.jpg,Wagh Bakri,Premium Leaf Tea,500 g,290.00,0.58,https://www.bigbasket.com/pd/30009197/wagh-bakri-premium-leaf-tea-500-g-pouch/,-,-
Bangalore,Beverages,beverages,Leaf & Dust Tea,20003982,https://www.bigbasket.com/media/uploads/p/s/20003982_3-wagh-bakri-premium-leaf-tea.jpg,Wagh Bakri,Premium Leaf Tea - Strong & Refreshing,1 kg,560.00,535.00,https://www.bigbasket.com/pd/20003982/wagh-bakri-premium-leaf-tea-1-kg/,-,-
Bangalore,Beverages,beverages,Ground Coffee,186070,https://www.bigbasket.com/media/uploads/p/s/186070_8-cothas-coffee-.jpg,Cothas Coffee,Coffee - Regular,500 g,310.00,0.62,https://www.bigbasket.com/pd/186070/cothas-coffee--500-g-pouch/,-,-
Bangalore,Beverages,beverages,Ground Coffee,262799,https://www.bigbasket.com/media/uploads/p/s/262799_24-bru-filter-coffee-green-label.jpg,BRU,Filter Coffee - Green Label,500 g,205.00,0.39,https://www.bigbasket.com/pd/262799/bru-filter-coffee-green-label-500-g/,-,-
Bangalore,Beverages,beverages,Instant Coffee,266579,https://www.bigbasket.com/media/uploads/p/s/266579_25-bru-instant-coffee.jpg,BRU,Instant Coffee,200 g,440.00,1.87,https://www.bigbasket.com/pd/266579/bru-instant-coffee-200-g-pouch/,-,-
Bangalore,Beverages,beverages,Ground Coffee,252171,https://www.bigbasket.com/media/uploads/p/s/252171_8-cothas-coffee-coffee-powder-speciality-blend-of-coffee-chicory-powder.jpg,Cothas Coffee,"Coffee - Powder, Speciality Blend of Coffee & Chicory Powder",200 g,126.00,0.63,https://www.bigbasket.com/pd/252171/cothas-coffee-coffee-powder-speciality-blend-of-coffee-chicory-powder-200-g-pouch/,-,-
Bangalore,Beverages,beverages,Instant Coffee,241695,https://www.bigbasket.com/media/uploads/p/s/241695_13-nescafe-sunrise-rich-aroma-instant-coffee-chicory-mix.jpg,Nescafe ,"Sunrise Instant Coffee - Chicory Mix, Rich In Aroma & Flavour",200 g,410.00,2.05,https://www.bigbasket.com/pd/241695/nescafe-sunrise-rich-aroma-instant-coffee-chicory-mix-200-g-pouch/,-,-
Bangalore,Beverages,beverages,Ground Coffee,252161,https://www.bigbasket.com/media/uploads/p/s/252161_9-cothas-coffee-coffee-powder-extra-strong.jpg,Cothas Coffee,"Coffee - Powder, Extra Strong",200 g,94.00,0.47,https://www.bigbasket.com/pd/252161/cothas-coffee-coffee-powder-extra-strong-200-g-pouch/,-,-
Bangalore,Beverages,beverages,Instant Coffee,249581,https://www.bigbasket.com/media/uploads/p/s/249581_7-nescafe-classic-100-pure-instant-coffee.jpg,Nescafe ,Classic 100% Pure Instant Coffee,200 g,600.00,3.00,https://www.bigbasket.com/pd/249581/nescafe-classic-100-pure-instant-coffee-200-g-stabilo/,-,-
Bangalore,Beverages,beverages,Ground Coffee,40017345,https://www.bigbasket.com/media/uploads/p/s/40017345_4-bayars-coffee-eighty-degree.jpg,Bayars,Coffee - Eighty Degree,500 g,280.00,0.51,https://www.bigbasket.com/pd/40017345/bayars-coffee-eighty-degree-500-g/,-,-
Bangalore,Beverages,beverages,Instant Coffee,40196853,https://www.bigbasket.com/media/uploads/p/s/40196853_4-nescafe-sunrise-instant-coffee-chicory-mixture.jpg,Nescafe ,Sunrise Instant Coffee - Chicory Mixture,200 g,435.00,2.17,https://www.bigbasket.com/pd/40196853/nescafe-sunrise-instant-coffee-chicory-mixture-200-g-dawn-jar/,-,-
Bangalore,Beverages,beverages,Instant Coffee,40107789,https://www.bigbasket.com/media/uploads/p/s/40107789_4-nescafe-classic-100-pure-instant-coffee.jpg,Nescafe ,Classic 100% Pure Instant Coffee,200 g,640.00,3.20,https://www.bigbasket.com/pd/40107789/nescafe-classic-100-pure-instant-coffee-200-g-dawn-jar/,-,-
Bangalore,Beverages,beverages,Juices,1214886,https://www.bigbasket.com/media/uploads/p/s/1214886_8-fresho-tender-coconut-water-no-added-sugar-flavours.jpg,Fresho,"Tender Coconut Water - No Added Sugar, Flavours",24x200 ml,1200.00,-,https://www.bigbasket.com/pd/1214886/fresho-tender-coconut-water-no-added-sugar-flavours-24x200-ml-bottle/,-,-
Bangalore,Beverages,beverages,Juices,265783,https://www.bigbasket.com/media/uploads/p/s/265783_4-frooti-drink-fresh-n-juicy-mango.jpg,Frooti,Drink - Fresh `N` Juicy Mango,200 ml,15.00,0.08,https://www.bigbasket.com/pd/265783/frooti-drink-fresh-n-juicy-mango-200-ml/,-,-
Bangalore,Beverages,beverages,Juices,265893,https://www.bigbasket.com/media/uploads/p/s/265893_7-7-up-nimbooz-soft-drink-with-real-lemon-juice.jpg,7 Up Nimbooz,Soft Drink - With Real Lemon Juice,250 ml,20.00,0.08,https://www.bigbasket.com/pd/265893/7-up-nimbooz-soft-drink-with-real-lemon-juice-250-ml-bottle/,-,-
Bangalore,Beverages,beverages,Juices,1206950,https://www.bigbasket.com/media/uploads/p/s/1206950_7-paper-boat-aamras-mango-fruit-juice.jpg,Paper Boat,Aamras Mango Fruit Juice,6x200 ml,210.00,-,https://www.bigbasket.com/pd/1206950/paper-boat-aamras-mango-fruit-juice-6x200-ml/,-,-
Bangalore,Beverages,beverages,Juices,1206998,https://www.bigbasket.com/media/uploads/p/s/1206998_3-paper-boat-coconut-water-refreshing-flavour-vital-electrolytes.jpg,Paper Boat,"Coconut Water - Refreshing Flavour, Vital Electrolytes",12x200 ml,600.00,-,https://www.bigbasket.com/pd/1206998/paper-boat-coconut-water-refreshing-flavour-vital-electrolytes-12x200-ml/,-,-
Bangalore,Beverages,beverages,Juices,265719,https://www.bigbasket.com/media/uploads/p/s/265719_10-tropicana-delight-fruit-juice-orange.jpg,Tropicana,Orange Delight Fruit Juice - No Added Preservatives,180 ml,20.00,0.10,https://www.bigbasket.com/pd/265719/tropicana-delight-fruit-juice-orange-200-ml-tetra/,-,-
Bangalore,Beverages,beverages,Juices,1207003,https://www.bigbasket.com/media/uploads/p/s/1207003_4-paper-boat-lychee-litchi-fruit-juice.jpg,Paper Boat,Lychee - Litchi Fruit Juice,12x150 ml,240.00,-,https://www.bigbasket.com/pd/1207003/paper-boat-lychee-litchi-fruit-juice-12x150-ml/,-,-
Bangalore,Beverages,beverages,Juices,274037,https://www.bigbasket.com/media/uploads/p/s/274037_6-appy-juice-classic-apple.jpg,Appy,Juice - Classic Apple,125 ml,10.00,0.07,https://www.bigbasket.com/pd/274037/appy-juice-classic-apple-150-ml-carton/,-,-
Bangalore,Beverages,beverages,Juices,229790,https://www.bigbasket.com/media/uploads/p/s/229790_13-tropicana-fruit-juice-delight-litchi.jpg,Tropicana,"Fruit Juice - Delight, Litchi",1 L,123.00,98.40,https://www.bigbasket.com/pd/229790/tropicana-fruit-juice-delight-litchi-1-l/,-,-
Bangalore,Beverages,beverages,Juices,40296134,https://www.bigbasket.com/media/uploads/p/s/40296134_2-maaza-mango-drink-original-flavour.jpg,Maaza,Mango Drink - Original Flavour,135 ml,100.00,10.00,https://www.bigbasket.com/pd/40296134/maaza-mango-drink-original-flavour-135-ml-tetra-pack/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Instant Noodles,266109,https://www.bigbasket.com/media/uploads/p/s/266109_20-maggi-2-minute-instant-noodles-masala.jpg,MAGGI ,2-Min Masala Instant Noodles,560 g,112.00,0.20,https://www.bigbasket.com/pd/266109/maggi-2-minute-instant-noodles-masala-560-g-pouch/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Cup Noodles,40018025,https://www.bigbasket.com/media/uploads/p/s/40018025_4-nissin-cup-noodles-mazedaar-masala.jpg,Nissin,Cup Noodles - Mazedaar Masala,70 g,50.00,0.64,https://www.bigbasket.com/pd/40018025/nissin-cup-noodles-mazedaar-masala-70-g/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Instant Noodles,20004318,https://www.bigbasket.com/media/uploads/p/s/20004318_6-wai-wai-ready-to-eat-noodles-chicken.jpg,Wai Wai,Ready To Eat Noodles - Chicken,70 g,15.00,0.19,https://www.bigbasket.com/pd/20004318/wai-wai-ready-to-eat-noodles-chicken-70-g-pouch/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Instant Noodles,1202656,https://www.bigbasket.com/media/uploads/p/s/1202656_7-sunfeast-yippee-noodles-magic-masala.jpg,Sunfeast,YiPPee! Magic Masala Noodles,2x67.5 g,106.00,-,https://www.bigbasket.com/pd/1202656/sunfeast-yippee-noodles-magic-masala-2x240-g/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Instant Noodles,40183056,https://www.bigbasket.com/media/uploads/p/s/40183056_5-maggi-nutri-licious-veg-atta-masala-noodles.jpg,MAGGI ,"Nutri-Licious Masala Veg Atta Noodles - Herbs & Spice Blend, Iron & Fibre Rich",435 g,140.00,23.33,https://www.bigbasket.com/pd/40183056/maggi-nutri-licious-veg-atta-masala-noodles-435-g/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Vermicelli,268654,https://www.bigbasket.com/media/uploads/p/s/268654_3-anil-vermicelli.jpg,Anil,Vermicelli,180 g,23.00,0.13,https://www.bigbasket.com/pd/268654/anil-vermicelli-180-g-pouch/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Vermicelli,265947,https://www.bigbasket.com/media/uploads/p/s/265947_7-mtr-vermicelli.jpg,MTR,Vermicelli,850 g,87.00,0.09,https://www.bigbasket.com/pd/265947/mtr-vermicelli-850-g-pouch/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Instant Noodles,20004319,https://www.bigbasket.com/media/uploads/p/s/20004319_6-wai-wai-ready-to-eat-noodles-veg-masala.jpg,Wai Wai,Ready To Eat Noodles- Veg Masala,70 g,15.00,0.19,https://www.bigbasket.com/pd/20004319/wai-wai-ready-to-eat-noodles-veg-masala-70-g-pouch/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Vermicelli,266292,https://www.bigbasket.com/media/uploads/p/s/266292_4-anil-rice-vermicelli.jpg,Anil,Rice Vermicelli,500 g,70.00,0.14,https://www.bigbasket.com/pd/266292/anil-rice-vermicelli-500-g-pouch/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Instant Pasta,266170,https://www.bigbasket.com/media/uploads/p/s/266170_10-maggi-cheese-macaroni-pazzta.jpg,MAGGI ,Pazzta Cheese Macaroni - Made With 100% Suji/Rawa,75 g,32.00,0.43,https://www.bigbasket.com/pd/266170/maggi-cheese-macaroni-pazzta-70-g/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Oats & Porridge,284405,https://www.bigbasket.com/media/uploads/p/s/284405_17-quaker-oats-breakfast-cereal-rich-in-protein-dietary-fibre-nutritious-easy-to-cook.jpg,Quaker,"Oats - Natural Wholegrain, Nutritious Breakfast Cereals, Dalia Porridge, Easy To Cook",1.5 kg,292.00,178.00,https://www.bigbasket.com/pd/284405/quaker-oats-breakfast-cereal-rich-in-protein-dietary-fibre-nutritious-easy-to-cook-15-kg-pouch/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Muesli,40189244,https://www.bigbasket.com/media/uploads/p/s/40189244_5-kelloggs-muesli-breakfast-cereal-with-multigrain-21-fruit-nut-seeds.jpg,Kelloggs,"Muesli Breakfast Cereal - With Multigrain & 21% Fruit, Nut & Seeds",750 g,480.00,0.49,https://www.bigbasket.com/pd/40189244/kelloggs-muesli-breakfast-cereal-with-multigrain-21-fruit-nut-seeds-750-g-0/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Flakes,40092421,https://www.bigbasket.com/media/uploads/p/s/40092421_21-kelloggs-corn-flakes-with-real-almond-honey.jpg,Kelloggs,Corn Flakes With Real Almond & Honey,1 Kg,615.00,575.00,https://www.bigbasket.com/pd/40092421/kelloggs-corn-flakes-with-real-almond-honey-1-kg/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Flakes,1210850,https://www.bigbasket.com/media/uploads/p/s/1210850_2-kelloggs-corn-flakes.jpg,Kelloggs,Corn Flakes,6x65 g,120.00,-,https://www.bigbasket.com/pd/1210850/kelloggs-corn-flakes-6x70-g/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Kids Cereal,146514,https://www.bigbasket.com/media/uploads/p/s/146514_6-kelloggs-chocos.jpg,Kelloggs,"Chocos - With Protein & Fibre Of 1 Roti In Each Bowl, High In Calcium & Protein, Breakfast Cereals",715 g,350.00,6.73,https://www.bigbasket.com/pd/146514/kelloggs-chocos-700-g/,-,-
